user_id,item_id,score,group_id,fairness_id,get_group,groupindex,group_size,common_knowledge
50,16276,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
915,4730,0,3,24,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
4,5447,1,3,21,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
1056,5597,1,3,26,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
1056,10180,1,3,26,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,2509,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
4,5986,1,3,21,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,8673,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
902,6299,1,3,23,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,11766,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,7686,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
915,5551,1,3,24,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
1056,12002,1,3,26,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
915,8093,0,3,24,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,12926,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,467,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,957,0,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
915,16555,1,3,24,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
1056,12154,1,3,26,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
902,10344,1,3,23,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
50,6982,1,3,22,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
4,6481,0,3,21,[   4   50  902  915 1041 1056 1084],21,7,"[3, 4, 5, 6, 7, 8, 9, 16, 17, 27, 31, 33, 34, 38, 40, 42, 45, 47, 48, 49, 50, 53, 54, 57, 60, 62, 63, 67, 80, 83, 87, 97, 98, 99, 107, 122]"
55,14788,1,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,4391,0,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,8046,0,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,6558,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,8783,1,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,13894,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
855,15931,1,4,35,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
866,13081,1,4,36,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,6471,1,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,10055,1,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,7642,1,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,7940,1,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,9860,0,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,4667,0,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,2275,1,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,5997,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,2248,0,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,9670,0,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
855,12916,1,4,35,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
855,14370,1,4,35,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,5592,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,3270,0,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,593,1,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,260,0,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,8741,1,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,1995,1,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,2898,0,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,1582,1,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,9914,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,12681,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,184,0,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,6483,1,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,9332,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
933,10007,1,4,37,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,16297,0,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,16317,1,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,16296,0,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,14607,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,14195,1,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,14417,0,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,13455,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
855,14185,1,4,35,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,9200,0,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,1294,0,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,3539,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,16304,1,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,2757,1,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,9183,1,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,8084,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
670,7683,1,4,33,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
866,1940,1,4,36,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,5966,1,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
218,7510,0,4,32,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,8249,0,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
153,10216,1,4,30,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
55,3913,1,4,29,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,7066,1,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
177,10036,1,4,31,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
933,8597,1,4,37,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
13,13385,0,4,28,[ 13  55 153 177 218 670 766 855 866 933],28,10,"[1, 2, 3, 5, 7, 8, 10, 11, 12, 14, 16, 21, 23, 24, 27, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 45, 47, 48, 49, 50, 52, 53, 54, 56, 64, 80, 81, 82, 83, 93, 95, 96, 97, 99, 100]"
